sibur_exp_years,department,user_id,birthday,Вдовец (вдова),Никогда не состоял (не состояла) в браке,Разведен (разведена),Состоит в зарегистрированном браке,Состоит в незарегистрированном браке,одинокая мать
14.916666666666666,Озерный город,433424984.0,1974-11-27 00:00:00,0,0,0,1,0,0
10.304794520547945,Озерный город,433478082.0,1987-08-08 00:00:00,0,1,0,0,0,0
14.916666666666666,Озерный город,433415099.0,1978-05-26 00:00:00,0,0,0,1,0,0
10.804794520547945,Озерный город,433477094.0,1987-04-12 00:00:00,0,0,0,1,0,0
7.557534246575343,Озерный город,433531846.0,1988-01-14 00:00:00,0,0,0,1,0,0
8.39634703196347,Озерный город,433518463.0,1982-03-19 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433432483.0,1972-08-28 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433391730.0,1955-03-14 00:00:00,0,1,0,0,0,0
13.502739726027396,Озерный город,433521334.0,1974-07-06 00:00:00,0,0,0,1,0,0
9.53013698630137,Озерный город,433502984.0,1987-06-11 00:00:00,0,1,0,0,0,0
2.4468036529680366,Озерный город,433579949.0,1994-06-30 00:00:00,0,1,0,0,0,0
14.916666666666666,Озерный город,433383139.0,1971-01-30 00:00:00,0,0,0,1,0,0
7.274657534246575,Озерный город,433538883.0,1990-03-20 00:00:00,0,1,0,0,0,0
4.166666666666667,Озерный город,433569867.0,1987-05-29 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433432919.0,1976-02-22 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433381191.0,1961-02-21 00:00:00,0,0,1,0,0,0
14.916666666666666,Озерный город,433397096.0,1971-03-07 00:00:00,0,0,1,0,0,0
7.054794520547945,Озерный город,433541713.0,1967-07-14 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433397611.0,1974-06-08 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433394240.0,1978-01-23 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433393313.0,1954-09-19 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433435042.0,1981-05-20 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433416282.0,1974-02-23 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433383686.0,1962-02-22 00:00:00,0,0,1,0,0,0
14.916666666666666,Озерный город,433437015.0,1976-07-07 00:00:00,0,0,0,1,0,0
12.774657534246575,Озерный город,433471393.0,1984-05-13 00:00:00,0,1,0,0,0,0
14.916666666666666,Озерный город,433405011.0,1969-11-28 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433403438.0,1983-06-17 00:00:00,0,0,0,1,0,0
10.333333333333334,Озерный город,433477940.0,1987-01-27 00:00:00,0,0,0,1,0,0
11.538356164383561,Озерный город,433471712.0,1984-02-25 00:00:00,0,0,0,1,0,0
14.912785388127855,Озерный город,433411761.0,1975-03-12 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433382964.0,1974-02-01 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433403137.0,1969-02-21 00:00:00,0,0,1,0,0,0
14.916666666666666,Озерный город,433399731.0,1971-05-18 00:00:00,0,1,0,0,0,0
7.476940639269407,Озерный город,433533282.0,1983-01-23 00:00:00,0,0,0,1,0,0
14.874429223744293,Озерный город,433413113.0,1968-01-25 00:00:00,0,0,0,1,0,0
10.323972602739726,Озерный город,433477848.0,1988-06-04 00:00:00,0,0,0,1,0,0
7.271917808219178,Озерный город,433543234.0,1987-03-28 00:00:00,0,0,0,1,0,0
5.393607305936073,Озерный город,433562348.0,1981-04-29 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433385936.0,1975-09-24 00:00:00,0,0,1,0,0,0
14.882648401826485,Озерный город,433390535.0,1976-11-19 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433432462.0,1967-08-24 00:00:00,0,1,0,0,0,0
14.916666666666666,Озерный город,433434915.0,1976-10-15 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433390511.0,1959-11-04 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433385692.0,1960-02-26 00:00:00,0,0,0,1,0,0
7.982420091324201,Озерный город,433524763.0,1986-06-09 00:00:00,0,0,1,0,0,0
14.916666666666666,Озерный город,433392115.0,1961-01-12 00:00:00,0,0,1,0,0,0
14.916666666666666,Озерный город,433387737.0,1957-08-18 00:00:00,0,1,0,0,0,0
14.916666666666666,Озерный город,433425092.0,1978-01-24 00:00:00,0,0,1,0,0,0
8.318493150684931,Озерный город,433520612.0,1978-06-16 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433423212.0,1961-03-18 00:00:00,0,0,0,1,0,0
2.0833333333333335,Озерный город,433585910.0,1994-03-04 00:00:00,0,1,0,0,0,0
2.4221461187214612,Озерный город,433580344.0,1994-02-22 00:00:00,0,1,0,0,0,0
14.890867579908676,Озерный город,433411140.0,1974-10-09 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433357095.0,1964-10-25 00:00:00,0,0,1,0,0,0
14.654566210045664,Озерный город,433469646.0,1982-11-15 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433412499.0,1978-05-16 00:00:00,0,1,0,0,0,0
4.39634703196347,Озерный город,433567330.0,1988-10-24 00:00:00,0,0,0,1,0,0
11.355251141552513,Озерный город,433471890.0,1985-10-14 00:00:00,0,0,0,1,0,0
14.88812785388128,Озерный город,433379399.0,1965-04-25 00:00:00,0,0,0,1,0,0
14.893607305936074,Озерный город,433391584.0,1971-10-07 00:00:00,0,0,0,1,0,0
2.0833333333333335,Озерный город,433585935.0,1994-04-25 00:00:00,0,1,0,0,0,0
14.916666666666666,Озерный город,433396669.0,1966-01-29 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433383636.0,1969-03-25 00:00:00,0,1,0,0,0,0
14.890867579908676,Озерный город,433424086.0,1980-01-01 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433414787.0,1968-10-17 00:00:00,0,0,0,1,0,0
14.62716894977169,Озерный город,433378190.0,1972-01-01 00:00:00,0,0,1,0,0,0
8.355251141552513,Озерный город,433520135.0,1988-07-10 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433397269.0,1963-05-02 00:00:00,0,0,0,1,0,0
11.12716894977169,Озерный город,433492093.0,1985-07-22 00:00:00,0,0,0,1,0,0
7.982420091324201,Озерный город,433524780.0,1986-01-17 00:00:00,0,0,0,1,0,0
13.374429223744293,Озерный город,433382248.0,1968-09-06 00:00:00,0,0,0,1,0,0
10.318493150684931,Озерный город,433478031.0,1987-10-01 00:00:00,0,1,0,0,0,0
10.629908675799088,Озерный город,433477367.0,1977-07-30 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433390747.0,1977-08-03 00:00:00,0,0,0,1,0,0
2.282876712328767,Озерный город,433585193.0,1994-07-03 00:00:00,0,1,0,0,0,0
13.210502283105022,Озерный город,433468763.0,1983-02-16 00:00:00,0,0,0,1,0,0
4.057534246575343,Озерный город,433570714.0,1990-07-12 00:00:00,0,1,0,0,0,0
14.29109589041096,Озерный город,433408264.0,1973-12-10 00:00:00,0,0,1,0,0,0
13.065753424657535,Озерный город,433482597.0,1980-06-12 00:00:00,0,0,0,1,0,0
14.84703196347032,Озерный город,433422530.0,1968-04-22 00:00:00,1,0,0,0,0,0
14.916666666666666,Озерный город,433410493.0,1977-06-21 00:00:00,0,0,0,1,0,0
6.930365296803653,Озерный город,433543216.0,1986-09-06 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433419512.0,1967-05-27 00:00:00,0,0,0,1,0,0
12.833333333333334,Озерный город,433454884.0,1981-11-01 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433467212.0,1976-01-14 00:00:00,0,0,0,1,0,0
13.65730593607306,Озерный город,433484296.0,1981-11-11 00:00:00,0,0,0,1,0,0
2.5712328767123287,Озерный город,433579533.0,1994-10-19 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433439137.0,1978-03-28 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433430444.0,1969-11-30 00:00:00,0,0,0,1,0,0
14.916666666666666,Озерный город,433432349.0,1970-03-24 00:00:00,0,0,0,1,0,0
